"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@sosensy HI, I'd like to look into this. Please Dm us your full name, state, claim number, and phone number. -Michelle",FALSE,0,"sosensy",2019-05-06 17:27:26,FALSE,"1125451596194766848","1125452022118064128","783976131288403968","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@LetsSparCLe Hey, what's going on? -Michelle",FALSE,0,"LetsSparCLe",2019-05-06 17:19:10,FALSE,"1125449538553229312","1125449940359102464","60312251","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@ChaseSupport Do you have any updates from your executive office team? @GEICO_Service seems to like withholding inf… https://t.co/3m20HB01NA",FALSE,0,"ChaseSupport",2019-05-06 17:00:46,TRUE,NA,"1125445310170271744","274789264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NowThatIsPaper",0,FALSE,FALSE,NA,NA
"@TMCeth HI, you can obtain an abstract from the DMV by going in there. -Michelle",FALSE,0,"TMCeth",2019-05-06 16:57:53,FALSE,"1125443363082252288","1125444585554104320","287527440","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@KayEllen48 I am terribly sorry for our error! You can unsubscribe from our mailing list at https://t.co/Lz6qijIQw4.  -Michelle",FALSE,0,"KayEllen48",2019-05-06 16:33:33,FALSE,"1125437583662522368","1125438460586754048","21942196","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GBSurfvergnugen @ImabitcSumtimes @optionqueen @CIG_KingJames @RepAlGreen @TheJusticeDept So sick of seeing this ""Geico"" man.",FALSE,2,"GBSurfvergnugen",2019-05-06 16:23:25,FALSE,"1125270087454396416","1125435911251156992","1055546859152916480","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","psufan68",0,FALSE,FALSE,NA,NA
"RT @GEICO_Service: @RealLifeNay Wow that is incredible savings! Welcome to GEICO! -Michelle",FALSE,0,NA,2019-05-06 16:00:08,FALSE,NA,"1125430050738909184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealLifeNay",1,TRUE,FALSE,NA,NA
"@RealLifeNay Wow that is incredible savings! Welcome to GEICO! -Michelle",FALSE,1,"RealLifeNay",2019-05-06 15:57:37,FALSE,"1125428730204164096","1125429416828469248","977017510758354945","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"Bonnie has your Dierks Bentley tickets today during your ""All Request Lunch Hour"" brought to you by Geico around 12… https://t.co/2kx5yPYUOY",FALSE,0,NA,2019-05-06 15:22:54,TRUE,NA,"1125420682085634048",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","933WFLS",0,FALSE,FALSE,NA,NA
"Thank you Geico @GEICO",FALSE,0,"OlgaOutrageous",2019-05-06 15:02:52,FALSE,"1125415463725330432","1125415642146852864","50416184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlgaOutrageous",0,FALSE,FALSE,NA,NA
"@ChatByCC @steph93065 @realDonaldTrump @OANN Geico Caveman&gt;Al Green https://t.co/pGb0Dz7PJ5",FALSE,3,"ChatByCC",2019-05-06 14:30:16,FALSE,"1125356820183146496","1125407437412941824","732980827","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisBlack3",1,FALSE,FALSE,NA,NA
"RT @GEICO: More than 70 of GEICO's Auto Damage Adjusters in #VirginiaBeach came together to assemble 1000 backpacks filled with donated non…",FALSE,0,NA,2019-05-06 12:05:37,FALSE,NA,"1125371033802854401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pank_kumar",6,TRUE,FALSE,NA,NA
"@T_Conley1 If you would like us to review the policy, please DM your full name, policy #, phone #, state, and zip code.-Paul",FALSE,1,"T_Conley1",2019-05-06 11:10:57,FALSE,"1125356924034322432","1125357277840642048","474598444","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@pinkharm Guess geico didn’t have boat coverage",FALSE,2,"pinkharm",2019-05-06 02:16:39,FALSE,"1125221982813818880","1125222814557003782","15979879","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fushiigiudon",0,FALSE,FALSE,NA,NA
"RT @GEICO: More than 70 of GEICO's Auto Damage Adjusters in #VirginiaBeach came together to assemble 1000 backpacks filled with donated non…",FALSE,0,NA,2019-05-06 01:29:20,FALSE,NA,"1125210907632656390",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whitneyphelanh",6,TRUE,FALSE,NA,NA
"RT @GEICO: More than 70 of GEICO's Auto Damage Adjusters in #VirginiaBeach came together to assemble 1000 backpacks filled with donated non…",FALSE,0,NA,2019-05-06 01:28:37,FALSE,NA,"1125210725922766848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",6,TRUE,FALSE,NA,NA
"Walrus Goalie - GEICO Insurance https://t.co/h2S5OayMJf via @YouTube",FALSE,1,NA,2019-05-06 01:04:24,FALSE,NA,"1125204633792630784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VlcekElizabeth",0,FALSE,FALSE,NA,NA
"@ATX_fight_club GEICO can never know how often I speed through yellow lights, or red lights. Tesla can know it exac… https://t.co/CIy8TXUGYN",FALSE,4,"mcjamez",2019-05-06 00:47:02,TRUE,"1125199350785806336","1125200263902576642","23389610","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcjamez",1,FALSE,FALSE,NA,NA
"This guy needs to make another GEICO commercial. Even a caveman can do it. https://t.co/3sp2ns0LtN",FALSE,1,NA,2019-05-05 23:42:48,FALSE,NA,"1125184098685812740",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patriotsteve4",0,FALSE,FALSE,NA,NA
"This #geico commercial with the walrus just had me laughing so hard for some reason 😂",FALSE,0,NA,2019-05-05 22:40:56,FALSE,NA,"1125168529098072065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueenBroklynCat",0,FALSE,FALSE,NA,NA
"@TomHall Yeah Girl... My Geico Man has competition... Girl!!! # He slinks better than I do.... Girl!!!! #YeahGirl… https://t.co/kRO72f6jNy",FALSE,2,"TomHall",2019-05-05 22:24:19,TRUE,"1124939441347317760","1125164346647011328","14993272","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SisterPickles1",0,FALSE,FALSE,NA,NA
"@486dxDOS I would be happy to look into the availability of the discount for you.  Pleasae DM me with your name, st… https://t.co/rRoo7xMGPM",FALSE,0,"486dxDOS",2019-05-05 19:14:26,TRUE,NA,"1125116560522252293","1112147371440381958","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@masnNationals @GEICO Once again, your audio stinks. Too much crowd background noise. Sounds like static and drowns… https://t.co/UWENbsi9iI",FALSE,0,"masnNationals",2019-05-05 18:33:09,TRUE,"1125095311834116097","1125106170744705024","121473537","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dcolapinto",0,FALSE,FALSE,NA,NA
"@Alihallgenifa51 Thank you for taking the time to get a quote with us!  Welcome to GEICO!! -Jim",FALSE,0,"Alihallgenifa51",2019-05-05 18:20:23,FALSE,"1125102498417709056","1125102960965488644","1122137077464825856","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@halter_ego Thank you for letting us know about this situation. We will forward it to our management team. -Jim",FALSE,1,"halter_ego",2019-05-05 18:16:24,FALSE,NA,"1125101958212333568","2373103231","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"15 minutes until gametime! Tune in to MASN! 

Brought to you by @GEICO. 15 minutes could save you 15% or more on ca… https://t.co/MkcFyfmjly",FALSE,3,NA,2019-05-05 17:50:00,TRUE,NA,"1125095311834116097",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masnNationals",0,FALSE,FALSE,NA,NA
"More than 70 of GEICO's Auto Damage Adjusters in #VirginiaBeach came together to assemble 1000 backpacks filled wit… https://t.co/Z4gqIVUjQy",FALSE,6,NA,2019-05-05 17:33:00,TRUE,NA,"1125091036437590016",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",6,FALSE,FALSE,NA,NA
"@DanFilm I am so sorry to hear that. Please DM me a phone# where we can reach out to you. -Jim",FALSE,2,"DanFilm",2019-05-05 17:32:55,FALSE,"1125090675953811456","1125091015373803520","31022663","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@DanFilm I am sorry to hear that there are issues with the claim, and I hope that no one was hurt in the accident.… https://t.co/JjcoFAnOHB",FALSE,2,"DanFilm",2019-05-05 17:30:29,TRUE,"1125089829421641728","1125090399469674496","31022663","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@smokinronnie I am glad that we were able to help you out.  Please let us know if there is anything else we can do for you. -Jim",FALSE,0,"smokinronnie",2019-05-05 17:25:24,FALSE,"1125088699736383489","1125089123616927750","93327784","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@coopdavillage For us to follow up, please DM your full name, policy or claim #, phone #, state, and zip code.-Paul",FALSE,0,"coopdavillage",2019-05-05 16:57:58,FALSE,"1125081894935097344","1125082217359773696","466253560","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AlexisStewart11 If you someone doesn't answer your chat soon, please DM your information and how we can assist you… https://t.co/RMERNJ78Ij",FALSE,1,"AlexisStewart11",2019-05-05 16:41:52,TRUE,"1125077041248915456","1125078167784448005","45087251","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AlexisStewart11 I would recommend closing out the chat and trying again. Someone should answer the chat pretty quickly.-Paul",FALSE,0,"AlexisStewart11",2019-05-05 16:34:55,FALSE,"1125076042866221064","1125076417564291074","45087251","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AlexisStewart11 I am sorry to hear that you are having an issue with chat. The chat option is available on the app… https://t.co/0aWZPH776E",FALSE,0,"AlexisStewart11",2019-05-05 16:31:51,TRUE,"1125074995519086593","1125075646135382016","45087251","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AngelNDevil2 @MrRobCapewell @elonmusk Ok.  I’m sure Elon will completely revolutionize insurance and put GEICO out… https://t.co/dHssQay6hp",FALSE,0,"AngelNDevil2",2019-05-05 15:19:51,TRUE,"1125056189392465920","1125057528331735041","1034250241875365888","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATX_fight_club",0,FALSE,FALSE,NA,NA
"@EasyPeezie Thanks for the S/O and for being a part of the GEICO family!! -Jim",FALSE,1,"EasyPeezie",2019-05-05 14:15:24,FALSE,"1125040716286234624","1125041306244395008","89327687","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@CapitalHostels If you would like our claims team to reach out to you to help, please DM me with your name, state,… https://t.co/7AcpFfgDz8",FALSE,0,"CapitalHostels",2019-05-05 13:38:29,TRUE,"1125030804588060674","1125032015215124482","129397171","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO_Service No, the car was parked near the boat on the trailer.",FALSE,0,"GEICO_Service",2019-05-05 13:33:40,FALSE,"1125030254114955265","1125030804588060674","148777871","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CapitalHostels",0,FALSE,FALSE,NA,NA
"@CapitalHostels If the trailer and boat are being towed and cause damages the claim would be filed through the auto… https://t.co/3OGXnADyBI",FALSE,0,"CapitalHostels",2019-05-05 13:31:29,TRUE,NA,"1125030254114955265","129397171","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: GEICO's San Diego associates took part in @iloveacleansd 17th annual #CreektoBay cleanup. Team GEICO helped pick up more than 15…",FALSE,0,NA,2019-05-05 12:38:34,FALSE,NA,"1125016939158437889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",5,TRUE,FALSE,NA,NA
"RT @GEICO: .@USNavy Vet. Paul Conely is counting down to the reveal of his new #RecycledRide at GEICO's regional office in #Richardson, Tex…",FALSE,0,NA,2019-05-05 12:38:31,FALSE,NA,"1125016925686382594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",5,TRUE,FALSE,NA,NA
"RT @GEICO: GEICO's San Diego associates took part in @iloveacleansd 17th annual #CreektoBay cleanup. Team GEICO helped pick up more than 15…",FALSE,0,NA,2019-05-05 12:37:43,FALSE,NA,"1125016726121398273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whitneyphelanh",5,TRUE,FALSE,NA,NA
"RT @GEICO: .@USNavy Vet. Paul Conely is counting down to the reveal of his new #RecycledRide at GEICO's regional office in #Richardson, Tex…",FALSE,0,NA,2019-05-05 12:37:39,FALSE,NA,"1125016706416631809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whitneyphelanh",5,TRUE,FALSE,NA,NA
"Geico saves the universe 15% or more on car insurance https://t.co/1F60kUWBsZ",FALSE,2,"Yeeager",2019-05-05 05:58:37,FALSE,"1124872118712143873","1124916288231333888","3164503321","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yeeager",0,FALSE,FALSE,NA,NA
"@ekgekgekg It's great to know that we could make a tough situation easier for you. Please let us know if you need a… https://t.co/Z3S787oos5",FALSE,0,"ekgekgekg",2019-05-05 03:17:52,TRUE,"1124875266843598849","1124875831694831617","167247723","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Fuzzybearshot Yes you can.",FALSE,0,"Fuzzybearshot",2019-05-05 02:30:50,FALSE,"1124863656171274240","1124863995901403136","1053068655532093447","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Fuzzybearshot I understand it is in regard to your account.  Can you be more specific so I can see if I can help? -Janelle",FALSE,0,"Fuzzybearshot",2019-05-05 02:28:26,FALSE,"1124863024647540736","1124863394249625601","1053068655532093447","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Fuzzybearshot Due to the time of night, there can be longer than normal hold times.  Dont hantg up just yet!  What… https://t.co/YRR2Qd2qLd",FALSE,0,"Fuzzybearshot",2019-05-05 02:22:28,TRUE,"1124860667956277248","1124861891271172096","1053068655532093447","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"HUH? I thought the Geico bikes were running white plastic tonight?",FALSE,5,NA,2019-05-05 02:07:40,FALSE,NA,"1124858168859865088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TonyBlazier",0,FALSE,FALSE,NA,NA
"When are people going to call out @GEICO for increasing your auto insurance bill after the 1st or 2nd premium? This… https://t.co/iPvipTsg4Q",FALSE,0,NA,2019-05-05 01:45:14,TRUE,NA,"1124852521728643072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JDPPoetry",0,FALSE,FALSE,NA,NA
"RT @4Awesometweet: When asked about the competitive threat 
of self driving cars on Geico insurance, 
Buffett giggled and then told a story…",FALSE,0,NA,2019-05-05 00:16:07,FALSE,NA,"1124830095066013696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BillCMason",2,TRUE,FALSE,NA,NA
"RT @4Awesometweet: When asked about the competitive threat 
of self driving cars on Geico insurance, 
Buffett giggled and then told a story…",FALSE,0,NA,2019-05-05 00:15:30,FALSE,NA,"1124829940564643845",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roneggler",2,TRUE,FALSE,NA,NA
"When asked about the competitive threat 
of self driving cars on Geico insurance, 
Buffett giggled and then told a… https://t.co/c0inxLKTyQ",FALSE,12,NA,2019-05-05 00:14:07,TRUE,NA,"1124829589610516481",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","4Awesometweet",2,FALSE,FALSE,NA,NA
"I do like that new Geico ad with the walrus goalkeeper though. #NoSleepies",FALSE,0,NA,2019-05-04 23:21:22,FALSE,NA,"1124816318056869889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","perchorin",0,FALSE,FALSE,NA,NA
"@jennablan How will Geico survive in a world of self driving autos? 
Seems a legit question. IMO",FALSE,8,"jennablan",2019-05-04 23:18:56,FALSE,"1124769417567637509","1124815704824221700","110302086","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","4Awesometweet",1,FALSE,FALSE,NA,NA
"15 minutes until gametime! Tune in to MASN2! 

Brought to you by @GEICO. 15 minutes could save you 15% or more on c… https://t.co/M9a2LTaEKU",FALSE,5,NA,2019-05-04 22:50:00,TRUE,NA,"1124808421470031872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masnOrioles",0,FALSE,FALSE,NA,NA
"RT @GEICO: .@USNavy Vet. Paul Conely is counting down to the reveal of his new #RecycledRide at GEICO's regional office in #Richardson, Tex…",FALSE,0,NA,2019-05-04 22:47:46,FALSE,NA,"1124807858346967040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilbergRvr",5,TRUE,FALSE,NA,NA
"@_kimmberlym We apologize that we are unable to offer GAP insurance. Most gap insurance is purchased at the time of… https://t.co/vqaCrBqkto",FALSE,0,"_kimmberlym",2019-05-04 22:05:30,TRUE,"1124796511295016962","1124797222149861377","1107797665708994561","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@JayRao81893723 Thank you for the information provided. We have forwarded this to a licensed AZ agent who will cont… https://t.co/tiDHAh5XZ7",FALSE,0,"JayRao81893723",2019-05-04 21:45:27,TRUE,"1124789929135886337","1124792179543740417","1062164861239492608","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@roscowe We appreciate your concern. For assistance, please DM the requested information. - Dave",FALSE,0,"roscowe",2019-05-04 21:22:00,FALSE,"1124783008517578752","1124786275997888513","454648089","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Alhumdulillah_ Thank you so much for this. Have a great weekend! - Dave",FALSE,0,"Alhumdulillah_",2019-05-04 21:19:47,FALSE,"1124785402353782786","1124785717064945665","3296048642","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@roscowe We are sorry to hear about your premium and would be happy to look into this for you. Please take a few mo… https://t.co/YTzIqjSRld",FALSE,0,"roscowe",2019-05-04 20:55:51,TRUE,"1124776306195947520","1124779697169211393","454648089","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@JayRao81893723 We appreciate your concern regarding your premium and renewal. We would like to take a look into th… https://t.co/DtoJ82nxi5",FALSE,0,"JayRao81893723",2019-05-04 20:52:29,TRUE,"1124777619835113473","1124778849122824193","1062164861239492608","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@aeo0124 Thank you so much. We are happy to have assisted you. Have a great weekend! - Dave",FALSE,1,"aeo0124",2019-05-04 20:00:08,FALSE,"1124765272882257921","1124765674679808001","48425730","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"@mradamhorn Thank you very much for insuring with us. Have a great weekend! - Dave",FALSE,0,"mradamhorn",2019-05-04 19:42:00,FALSE,"1124760761144766464","1124761110396252161","920416268963819521","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"Reporting the Geico gecko for stolen valor https://t.co/57cB1WcIgL",FALSE,4,NA,2019-05-04 18:20:56,FALSE,NA,"1124740709104476161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizchar",0,FALSE,FALSE,NA,NA
"Geico gekko, Esurance-Dennis Quaid, Progressive-Flo, AllState-Mayhem, Liberty-Emu, State Farm-NBA guys, Nationwide-… https://t.co/RqRrcwlBZF",FALSE,1,NA,2019-05-04 16:53:52,TRUE,NA,"1124718800459452416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","shepherdreports",0,FALSE,FALSE,NA,NA
"Warren Buffett's Berkshire Hathaway Inc on Saturday said gains in its stock investments fuelled a big first-quarter… https://t.co/Cwzn9GRPhl",FALSE,0,NA,2019-05-04 14:08:22,TRUE,NA,"1124677150622277633",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","kristoferkawas",0,FALSE,FALSE,NA,NA
"@pinksugacupcake You would probably like the @GEICO spot with the French b-dog.",FALSE,0,"pinksugacupcake",2019-05-04 11:21:44,FALSE,NA,"1124635213454303232","18005297","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","snipercatcher",0,FALSE,FALSE,NA,NA
".@USNavy Vet. Paul Conely is counting down to the reveal of his new #RecycledRide at GEICO's regional office in… https://t.co/BAi5OdPeZO",FALSE,3,NA,2019-05-04 11:14:00,TRUE,NA,"1124633270157750272",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",5,FALSE,FALSE,NA,NA
"@ddtank1313 Sorry to hear about your sunroof. Glad to hear we could help and provide excellent customer service. - Joe",FALSE,1,"ddtank1313",2019-05-04 10:40:49,FALSE,"1124624418137944064","1124624919239774208","3108598582","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AlexRothburg Thank you for your many years of business. Providing excellent customer service is our goal. - Joe",FALSE,0,"AlexRothburg",2019-05-04 10:10:54,FALSE,"1124616789336428545","1124617386890530816","2871506298","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@ASoulful_Gypsy I am so sorry to hear this. If you would like to review this claim with someone, please send us a D… https://t.co/Q6hCX2eBWf",FALSE,0,"ASoulful_Gypsy",2019-05-04 02:24:53,TRUE,"1124496064210403328","1124500110484869120","4229889515","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: .@TheGEICOGecko is ready to work on cars this weekend at the @SkillsUSA competition in #VirginiaBeach! #GEICOCares https://t.co/…",FALSE,0,NA,2019-05-04 01:55:14,FALSE,NA,"1124492648494944256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","starpuckers",6,TRUE,FALSE,NA,NA
"@Hipster_Trader They have free Dairy Queen, Geico and Coke.",FALSE,3,"Hipster_Trader",2019-05-04 01:41:30,FALSE,"1124488592032784384","1124489192229130240","2238814035","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VSQ1200",0,FALSE,FALSE,NA,NA
"@ClexaFTW I am sorry to hear about your windshield. Please send us a DM with your full name, phone number and policy number. -Aurelia",FALSE,0,"ClexaFTW",2019-05-04 01:25:23,FALSE,"1124484436094017536","1124485138602176512","1149217525","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@breezyham9 I am sorry to hear about your claims experience. If you would like someone to reach out to you to revie… https://t.co/WDq1JA7CtA",FALSE,0,"breezyham9",2019-05-04 00:06:30,TRUE,"1124462876792508416","1124465284495093765","427965832","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO is such a scam. I get hit but it’s my fault. Who ever did my investigation is an idiot. It’s whatever makes them more money",FALSE,2,"GEICO",2019-05-03 23:56:55,FALSE,NA,"1124462876792508416","22009780","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breezyham9",1,FALSE,FALSE,NA,NA
"@ndeluccio First I would like to thank you for your services. I do apologize for any frustrations. I am happy to ha… https://t.co/2dwZoARWJQ",FALSE,0,"ndeluccio",2019-05-03 23:36:30,TRUE,"1124457141941805058","1124457735276376065","49270462","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO_Service: @StanleyNVegas Welcome to our GEICO family! -Janelle",FALSE,0,NA,2019-05-03 22:32:06,FALSE,NA,"1124441529202855936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","StanleyNVegas",1,TRUE,FALSE,NA,NA
"@StanleyNVegas Welcome to our GEICO family! -Janelle",FALSE,1,"StanleyNVegas",2019-05-03 22:31:37,FALSE,"1124440418567901184","1124441407475920898","2481566389","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"this nigga yg said “call me for dick, not geico” what😂",FALSE,0,NA,2019-05-03 21:51:48,FALSE,NA,"1124431389506457600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bayfromtexas",0,FALSE,FALSE,NA,NA
"@CaConroy I am sorry about this!  I would like to look in to the issue for you.  Please DM us your full name, polic… https://t.co/yRMMh5CUTD",FALSE,0,"CaConroy",2019-05-03 21:25:57,TRUE,"1124424456955473920","1124424880680841217","214680190","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
